1.964416999999999916e+03,3.217300000000000182e+02
1.964500000000000000e+03,3.202699999999999818e+02
1.964583000000000084e+03,3.185400000000000205e+02
1.964666999999999916e+03,3.165400000000000205e+02
1.964750000000000000e+03,3.167099999999999795e+02
1.964833000000000084e+03,3.175299999999999727e+02
1.964916999999999916e+03,3.185500000000000114e+02
1.965000000000000000e+03,3.192699999999999818e+02
1.965083000000000084e+03,3.202799999999999727e+02
1.965166999999999916e+03,3.207300000000000182e+02
1.965250000000000000e+03,3.219700000000000273e+02
1.965333000000000084e+03,3.220000000000000000e+02
1.965416999999999916e+03,3.217099999999999795e+02
1.965500000000000000e+03,3.210500000000000114e+02
1.965583000000000084e+03,3.187099999999999795e+02
1.965666999999999916e+03,3.176600000000000250e+02
1.965750000000000000e+03,3.171399999999999864e+02
1.965833000000000084e+03,3.186999999999999886e+02
1.965916999999999916e+03,3.192500000000000000e+02
1.966000000000000000e+03,3.204599999999999795e+02
1.966083000000000084e+03,3.214300000000000068e+02
1.966166999999999916e+03,3.222300000000000182e+02
1.966250000000000000e+03,3.235400000000000205e+02
1.966333000000000084e+03,3.239100000000000250e+02
1.966416999999999916e+03,3.235899999999999750e+02
1.966500000000000000e+03,3.222400000000000091e+02
1.966583000000000084e+03,3.201999999999999886e+02
1.966666999999999916e+03,3.184800000000000182e+02
1.966750000000000000e+03,3.179399999999999977e+02
1.966833000000000084e+03,3.196299999999999955e+02
1.966916999999999916e+03,3.208700000000000045e+02
1.967000000000000000e+03,3.221700000000000159e+02
1.967083000000000084e+03,3.223399999999999750e+02
1.967166999999999916e+03,3.228799999999999955e+02
1.967250000000000000e+03,3.242500000000000000e+02
1.967333000000000084e+03,3.248299999999999841e+02
1.967416999999999916e+03,3.239300000000000068e+02
1.967500000000000000e+03,3.223799999999999955e+02
1.967583000000000084e+03,3.207599999999999909e+02
1.967666999999999916e+03,3.191000000000000227e+02
1.967750000000000000e+03,3.192400000000000091e+02
1.967833000000000084e+03,3.205600000000000023e+02
1.967916999999999916e+03,3.218000000000000114e+02
1.968000000000000000e+03,3.223999999999999773e+02
1.968083000000000084e+03,3.229900000000000091e+02
1.968166999999999916e+03,3.237300000000000182e+02
1.968250000000000000e+03,3.248600000000000136e+02
1.968333000000000084e+03,3.253999999999999773e+02
1.968416999999999916e+03,3.251999999999999886e+02
1.968500000000000000e+03,3.239800000000000182e+02
1.968583000000000084e+03,3.219499999999999886e+02
1.968666999999999916e+03,3.201800000000000068e+02
1.968750000000000000e+03,3.200899999999999750e+02
1.968833000000000084e+03,3.211600000000000250e+02
1.968916999999999916e+03,3.227400000000000091e+02
1.969000000000000000e+03,3.238299999999999841e+02
1.969083000000000084e+03,3.242599999999999909e+02
1.969166999999999916e+03,3.254700000000000273e+02
1.969250000000000000e+03,3.265000000000000000e+02
1.969333000000000084e+03,3.272099999999999795e+02
1.969416999999999916e+03,3.265400000000000205e+02
1.969500000000000000e+03,3.257200000000000273e+02
1.969583000000000084e+03,3.235000000000000000e+02
1.969666999999999916e+03,3.222200000000000273e+02
1.969750000000000000e+03,3.216200000000000045e+02
1.969833000000000084e+03,3.226899999999999977e+02
1.969916999999999916e+03,3.239499999999999886e+02
1.970000000000000000e+03,3.248899999999999864e+02
1.970083000000000084e+03,3.258199999999999932e+02
1.970166999999999916e+03,3.267699999999999818e+02
1.970250000000000000e+03,3.279700000000000273e+02
1.970333000000000084e+03,3.279100000000000250e+02
1.970416999999999916e+03,3.275000000000000000e+02
1.970500000000000000e+03,3.261800000000000068e+02
1.970583000000000084e+03,3.245299999999999727e+02
1.970666999999999916e+03,3.229300000000000068e+02
1.970750000000000000e+03,3.228999999999999773e+02
1.970833000000000084e+03,3.238500000000000227e+02
1.970916999999999916e+03,3.249599999999999795e+02
1.971000000000000000e+03,3.260099999999999909e+02
1.971083000000000084e+03,3.265099999999999909e+02
1.971166999999999916e+03,3.270099999999999909e+02
1.971250000000000000e+03,3.276200000000000045e+02
1.971333000000000084e+03,3.287599999999999909e+02
1.971416999999999916e+03,3.283999999999999773e+02
1.971500000000000000e+03,3.271999999999999886e+02
1.971583000000000084e+03,3.252699999999999818e+02
1.971666999999999916e+03,3.231999999999999886e+02
1.971750000000000000e+03,3.233999999999999773e+02
1.971833000000000084e+03,3.246299999999999955e+02
1.971916999999999916e+03,3.258500000000000227e+02
1.972000000000000000e+03,3.266000000000000227e+02
1.972083000000000084e+03,3.274700000000000273e+02
1.972166999999999916e+03,3.275799999999999841e+02
1.972250000000000000e+03,3.295600000000000023e+02
1.972333000000000084e+03,3.298999999999999773e+02
1.972416999999999916e+03,3.289200000000000159e+02
1.972500000000000000e+03,3.278799999999999955e+02
1.972583000000000084e+03,3.261600000000000250e+02
1.972666999999999916e+03,3.246800000000000068e+02
1.972750000000000000e+03,3.250400000000000205e+02
1.972833000000000084e+03,3.263399999999999750e+02
1.972916999999999916e+03,3.273899999999999864e+02
1.973000000000000000e+03,3.283700000000000045e+02
1.973083000000000084e+03,3.293999999999999773e+02
1.973166999999999916e+03,3.301399999999999864e+02
1.973250000000000000e+03,3.313299999999999841e+02
1.973333000000000084e+03,3.323100000000000023e+02
1.973416999999999916e+03,3.318999999999999773e+02
1.973500000000000000e+03,3.306999999999999886e+02
1.973583000000000084e+03,3.291499999999999773e+02
1.973666999999999916e+03,3.273500000000000227e+02
1.973750000000000000e+03,3.270199999999999818e+02
1.973833000000000084e+03,3.279900000000000091e+02
1.973916999999999916e+03,3.284800000000000182e+02
1.974000000000000000e+03,3.291800000000000068e+02
1.974083000000000084e+03,3.305500000000000114e+02
1.974166999999999916e+03,3.313199999999999932e+02
1.974250000000000000e+03,3.324800000000000182e+02
1.974333000000000084e+03,3.329200000000000159e+02
1.974416999999999916e+03,3.320799999999999841e+02
1.974500000000000000e+03,3.310099999999999909e+02
1.974583000000000084e+03,3.292300000000000182e+02
1.974666999999999916e+03,3.272699999999999818e+02
1.974750000000000000e+03,3.272099999999999795e+02
1.974833000000000084e+03,3.282900000000000205e+02
1.974916999999999916e+03,3.294100000000000250e+02
1.975000000000000000e+03,3.302300000000000182e+02
1.975083000000000084e+03,3.312500000000000000e+02
1.975166999999999916e+03,3.318700000000000045e+02
1.975250000000000000e+03,3.331399999999999864e+02
1.975333000000000084e+03,3.338000000000000114e+02
1.975416999999999916e+03,3.334300000000000068e+02
1.975500000000000000e+03,3.317300000000000182e+02
1.975583000000000084e+03,3.298999999999999773e+02
1.975666999999999916e+03,3.283999999999999773e+02
1.975750000000000000e+03,3.281700000000000159e+02
1.975833000000000084e+03,3.293199999999999932e+02
1.975916999999999916e+03,3.305899999999999750e+02
1.976000000000000000e+03,3.315799999999999841e+02
1.976083000000000084e+03,3.323899999999999864e+02
1.976166999999999916e+03,3.333299999999999841e+02
1.976250000000000000e+03,3.344100000000000250e+02
1.976333000000000084e+03,3.347099999999999795e+02
1.976416999999999916e+03,3.341700000000000159e+02
1.976500000000000000e+03,3.328899999999999864e+02
1.976583000000000084e+03,3.307699999999999818e+02
1.976666999999999916e+03,3.291399999999999864e+02
1.976750000000000000e+03,3.287799999999999727e+02
1.976833000000000084e+03,3.301399999999999864e+02
1.976916999999999916e+03,3.315199999999999818e+02
1.977000000000000000e+03,3.327500000000000000e+02
1.977083000000000084e+03,3.332400000000000091e+02
1.977166999999999916e+03,3.345299999999999727e+02
1.977250000000000000e+03,3.358999999999999773e+02
1.977333000000000084e+03,3.365699999999999932e+02
1.977416999999999916e+03,3.361000000000000227e+02
1.977500000000000000e+03,3.347599999999999909e+02
1.977583000000000084e+03,3.325899999999999750e+02
1.977666999999999916e+03,3.314200000000000159e+02
1.977750000000000000e+03,3.309800000000000182e+02
1.977833000000000084e+03,3.322400000000000091e+02
1.977916999999999916e+03,3.336800000000000068e+02
1.978000000000000000e+03,3.348000000000000114e+02
1.978083000000000084e+03,3.352200000000000273e+02
1.978166999999999916e+03,3.364700000000000273e+02
1.978250000000000000e+03,3.375899999999999750e+02
1.978333000000000084e+03,3.378399999999999750e+02
1.978416999999999916e+03,3.377200000000000273e+02
1.978500000000000000e+03,3.363700000000000045e+02
1.978583000000000084e+03,3.345099999999999909e+02
1.978666999999999916e+03,3.326000000000000227e+02
1.978750000000000000e+03,3.323799999999999955e+02
1.978833000000000084e+03,3.337500000000000000e+02
1.978916999999999916e+03,3.347799999999999727e+02
1.979000000000000000e+03,3.360500000000000114e+02
1.979083000000000084e+03,3.365899999999999750e+02
1.979166999999999916e+03,3.377900000000000205e+02
1.979250000000000000e+03,3.387099999999999795e+02
1.979333000000000084e+03,3.393000000000000114e+02
1.979416999999999916e+03,3.391200000000000045e+02
1.979500000000000000e+03,3.375600000000000023e+02
1.979583000000000084e+03,3.359200000000000159e+02
1.979666999999999916e+03,3.337500000000000000e+02
1.979750000000000000e+03,3.336999999999999886e+02
1.979833000000000084e+03,3.351200000000000045e+02
1.979916999999999916e+03,3.365600000000000023e+02
1.980000000000000000e+03,3.378399999999999750e+02
1.980083000000000084e+03,3.381899999999999977e+02
1.980166999999999916e+03,3.399100000000000250e+02
1.980250000000000000e+03,3.406000000000000227e+02
1.980333000000000084e+03,3.412900000000000205e+02
1.980416999999999916e+03,3.410000000000000000e+02
1.980500000000000000e+03,3.393899999999999864e+02
1.980583000000000084e+03,3.374300000000000068e+02
1.980666999999999916e+03,3.357200000000000273e+02
1.980750000000000000e+03,3.358399999999999750e+02
1.980833000000000084e+03,3.369300000000000068e+02
1.980916999999999916e+03,3.380400000000000205e+02
1.981000000000000000e+03,3.390600000000000023e+02
1.981083000000000084e+03,3.403000000000000114e+02
1.981166999999999916e+03,3.412099999999999795e+02
1.981250000000000000e+03,3.423299999999999841e+02
1.981333000000000084e+03,3.427400000000000091e+02
1.981416999999999916e+03,3.420799999999999841e+02
1.981500000000000000e+03,3.403199999999999932e+02
1.981583000000000084e+03,3.382599999999999909e+02
1.981666999999999916e+03,3.365199999999999818e+02
1.981750000000000000e+03,3.366800000000000068e+02
1.981833000000000084e+03,3.381899999999999977e+02
1.981916999999999916e+03,3.394399999999999977e+02
1.982000000000000000e+03,3.405699999999999932e+02
1.982083000000000084e+03,3.414399999999999977e+02
1.982166999999999916e+03,3.425299999999999727e+02
1.982250000000000000e+03,3.433899999999999864e+02
1.982333000000000084e+03,3.439599999999999795e+02
1.982416999999999916e+03,3.431800000000000068e+02
1.982500000000000000e+03,3.418799999999999955e+02
1.982583000000000084e+03,3.396499999999999773e+02
1.982666999999999916e+03,3.378100000000000023e+02
1.982750000000000000e+03,3.376899999999999977e+02
1.982833000000000084e+03,3.390899999999999750e+02
1.982916999999999916e+03,3.403199999999999932e+02
1.983000000000000000e+03,3.411999999999999886e+02
1.983083000000000084e+03,3.423500000000000227e+02
1.983166999999999916e+03,3.429300000000000068e+02
1.983250000000000000e+03,3.447699999999999818e+02
1.983333000000000084e+03,3.455799999999999841e+02
1.983416999999999916e+03,3.451399999999999864e+02
1.983500000000000000e+03,3.438100000000000023e+02
1.983583000000000084e+03,3.422099999999999795e+02
1.983666999999999916e+03,3.396899999999999977e+02
1.983750000000000000e+03,3.398199999999999932e+02
1.983833000000000084e+03,3.409800000000000182e+02
1.983916999999999916e+03,3.428199999999999932e+02
1.984000000000000000e+03,3.435199999999999818e+02
1.984083000000000084e+03,3.443299999999999841e+02
1.984166999999999916e+03,3.451100000000000136e+02
1.984250000000000000e+03,3.468799999999999955e+02
1.984333000000000084e+03,3.472500000000000000e+02
1.984416999999999916e+03,3.466200000000000045e+02
1.984500000000000000e+03,3.452200000000000273e+02
1.984583000000000084e+03,3.431100000000000136e+02
1.984666999999999916e+03,3.408999999999999773e+02
1.984750000000000000e+03,3.411800000000000068e+02
1.984833000000000084e+03,3.428000000000000114e+02
1.984916999999999916e+03,3.440400000000000205e+02
1.985000000000000000e+03,3.447900000000000205e+02
1.985083000000000084e+03,3.458199999999999932e+02
1.985166999999999916e+03,3.472500000000000000e+02
1.985250000000000000e+03,3.481700000000000159e+02
1.985333000000000084e+03,3.487400000000000091e+02
1.985416999999999916e+03,3.480699999999999932e+02
1.985500000000000000e+03,3.463799999999999955e+02
1.985583000000000084e+03,3.445099999999999909e+02
1.985666999999999916e+03,3.429200000000000159e+02
1.985750000000000000e+03,3.426200000000000045e+02
1.985833000000000084e+03,3.440600000000000023e+02
1.985916999999999916e+03,3.453799999999999955e+02
1.986000000000000000e+03,3.461100000000000136e+02
1.986083000000000084e+03,3.467799999999999727e+02
1.986166999999999916e+03,3.476800000000000068e+02
1.986250000000000000e+03,3.493700000000000045e+02
1.986333000000000084e+03,3.500299999999999727e+02
1.986416999999999916e+03,3.493700000000000045e+02
1.986500000000000000e+03,3.477599999999999909e+02
1.986583000000000084e+03,3.457300000000000182e+02
1.986666999999999916e+03,3.446800000000000068e+02
1.986750000000000000e+03,3.439900000000000091e+02
1.986833000000000084e+03,3.454800000000000182e+02
1.986916999999999916e+03,3.467200000000000273e+02
1.987000000000000000e+03,3.478399999999999750e+02
1.987083000000000084e+03,3.482900000000000205e+02
1.987166999999999916e+03,3.492300000000000182e+02
1.987250000000000000e+03,3.508000000000000114e+02
1.987333000000000084e+03,3.516600000000000250e+02
1.987416999999999916e+03,3.510699999999999932e+02
1.987500000000000000e+03,3.493299999999999841e+02
1.987583000000000084e+03,3.479200000000000159e+02
1.987666999999999916e+03,3.462699999999999818e+02
1.987750000000000000e+03,3.461800000000000068e+02
1.987833000000000084e+03,3.476399999999999864e+02
1.987916999999999916e+03,3.487799999999999727e+02
1.988000000000000000e+03,3.502500000000000000e+02
1.988083000000000084e+03,3.515400000000000205e+02
1.988166999999999916e+03,3.520500000000000114e+02
1.988250000000000000e+03,3.534100000000000250e+02
1.988333000000000084e+03,3.540400000000000205e+02
1.988416999999999916e+03,3.536200000000000045e+02
1.988500000000000000e+03,3.522200000000000273e+02
1.988583000000000084e+03,3.502699999999999818e+02
1.988666999999999916e+03,3.485500000000000114e+02
1.988750000000000000e+03,3.487200000000000273e+02
1.988833000000000084e+03,3.499100000000000250e+02
1.988916999999999916e+03,3.511800000000000068e+02
1.989000000000000000e+03,3.526000000000000227e+02
1.989083000000000084e+03,3.529200000000000159e+02
1.989166999999999916e+03,3.535299999999999727e+02
1.989250000000000000e+03,3.552599999999999909e+02
1.989333000000000084e+03,3.555199999999999818e+02
1.989416999999999916e+03,3.549700000000000273e+02
1.989500000000000000e+03,3.537500000000000000e+02
1.989583000000000084e+03,3.515199999999999818e+02
1.989666999999999916e+03,3.496399999999999864e+02
1.989750000000000000e+03,3.498299999999999841e+02
1.989833000000000084e+03,3.511399999999999864e+02
1.989916999999999916e+03,3.523700000000000045e+02
1.990000000000000000e+03,3.535000000000000000e+02
1.990083000000000084e+03,3.545500000000000114e+02
1.990166999999999916e+03,3.552300000000000182e+02
1.990250000000000000e+03,3.560400000000000205e+02
1.990333000000000084e+03,3.570000000000000000e+02
1.990416999999999916e+03,3.560699999999999932e+02
1.990500000000000000e+03,3.546700000000000159e+02
1.990583000000000084e+03,3.527599999999999909e+02
1.990666999999999916e+03,3.508199999999999932e+02
1.990750000000000000e+03,3.510400000000000205e+02
1.990833000000000084e+03,3.526899999999999977e+02
1.990916999999999916e+03,3.540699999999999932e+02
1.991000000000000000e+03,3.545899999999999750e+02
1.991083000000000084e+03,3.556299999999999955e+02
1.991166999999999916e+03,3.570299999999999727e+02
1.991250000000000000e+03,3.584800000000000182e+02
1.991333000000000084e+03,3.592200000000000273e+02
1.991416999999999916e+03,3.581200000000000045e+02
1.991500000000000000e+03,3.560600000000000023e+02
1.991583000000000084e+03,3.539200000000000159e+02
1.991666999999999916e+03,3.520500000000000114e+02
1.991750000000000000e+03,3.521100000000000136e+02
1.991833000000000084e+03,3.536399999999999864e+02
1.991916999999999916e+03,3.548899999999999864e+02
1.992000000000000000e+03,3.558799999999999955e+02
1.992083000000000084e+03,3.566299999999999955e+02
1.992166999999999916e+03,3.577200000000000273e+02
1.992250000000000000e+03,3.590699999999999932e+02
1.992333000000000084e+03,3.595799999999999841e+02
1.992416999999999916e+03,3.591700000000000159e+02
1.992500000000000000e+03,3.569399999999999977e+02
1.992583000000000084e+03,3.549200000000000159e+02
1.992666999999999916e+03,3.529399999999999977e+02
1.992750000000000000e+03,3.532300000000000182e+02
1.992833000000000084e+03,3.540899999999999750e+02
1.992916999999999916e+03,3.553299999999999841e+02
1.993000000000000000e+03,3.566299999999999955e+02
1.993083000000000084e+03,3.571000000000000227e+02
1.993166999999999916e+03,3.583199999999999932e+02
1.993250000000000000e+03,3.594100000000000250e+02
1.993333000000000084e+03,3.602300000000000182e+02
1.993416999999999916e+03,3.595500000000000114e+02
1.993500000000000000e+03,3.575299999999999727e+02
1.993583000000000084e+03,3.554800000000000182e+02
1.993666999999999916e+03,3.536700000000000159e+02
1.993750000000000000e+03,3.539499999999999886e+02
1.993833000000000084e+03,3.553000000000000114e+02
1.993916999999999916e+03,3.567799999999999727e+02
1.994000000000000000e+03,3.583399999999999750e+02
1.994083000000000084e+03,3.588899999999999864e+02
1.994166999999999916e+03,3.599499999999999886e+02
1.994250000000000000e+03,3.612500000000000000e+02
1.994333000000000084e+03,3.616700000000000159e+02
1.994416999999999916e+03,3.609399999999999977e+02
1.994500000000000000e+03,3.595500000000000114e+02
1.994583000000000084e+03,3.574900000000000091e+02
1.994666999999999916e+03,3.558399999999999750e+02
1.994750000000000000e+03,3.560000000000000000e+02
1.994833000000000084e+03,3.575899999999999750e+02
1.994916999999999916e+03,3.590500000000000114e+02
1.995000000000000000e+03,3.599800000000000182e+02
1.995083000000000084e+03,3.610299999999999727e+02
1.995166999999999916e+03,3.616600000000000250e+02
1.995250000000000000e+03,3.634800000000000182e+02
1.995333000000000084e+03,3.638199999999999932e+02
1.995416999999999916e+03,3.633000000000000114e+02
1.995500000000000000e+03,3.619399999999999977e+02
1.995583000000000084e+03,3.595000000000000000e+02
1.995666999999999916e+03,3.581100000000000136e+02
1.995750000000000000e+03,3.578000000000000114e+02
1.995833000000000084e+03,3.596100000000000136e+02
1.995916999999999916e+03,3.607400000000000091e+02
1.996000000000000000e+03,3.620899999999999750e+02
1.996083000000000084e+03,3.632900000000000205e+02
1.996166999999999916e+03,3.640600000000000023e+02
1.996250000000000000e+03,3.647599999999999909e+02
1.996333000000000084e+03,3.654499999999999886e+02
1.996416999999999916e+03,3.650099999999999909e+02
1.996500000000000000e+03,3.636999999999999886e+02
1.996583000000000084e+03,3.615400000000000205e+02
1.996666999999999916e+03,3.595099999999999909e+02
1.996750000000000000e+03,3.596499999999999773e+02
1.996833000000000084e+03,3.608000000000000114e+02
1.996916999999999916e+03,3.623799999999999955e+02
1.997000000000000000e+03,3.632300000000000182e+02
1.997083000000000084e+03,3.640600000000000023e+02
1.997166999999999916e+03,3.646100000000000136e+02
1.997250000000000000e+03,3.663999999999999773e+02
1.997333000000000084e+03,3.668399999999999750e+02
1.997416999999999916e+03,3.656800000000000068e+02
1.997500000000000000e+03,3.645199999999999818e+02
1.997583000000000084e+03,3.625699999999999932e+02
1.997666999999999916e+03,3.602400000000000091e+02
1.997750000000000000e+03,3.608299999999999841e+02
1.997833000000000084e+03,3.624900000000000091e+02
1.997916999999999916e+03,3.643399999999999750e+02
